sound_id,poem_id,title,author,original_phrase,original_phrase_en,sound_source_raw,sound_source_en,context_window,sound_category,location_raw,location_en,location_type,perception_modality,perception_reality,is_negated,extraction_method,sound_confidence_score,lng,lat,certainty,dynasty
snd_ddc5d651,song_烛影摇红_张_0060,烛影摇红,张抡,几声归雁,a few calls of returning wild geese,归雁,returning wild geese,满怀幽恨，数点寒灯，几声归雁。,Animal,,,,direct,real,FALSE,LLM,0.9,120.16,30.29,T,Southern Song
snd_ab033fa0,song_永遇乐_辛_0061,永遇乐,辛弃疾,舞榭歌台,dancing pavilion and singing stage,歌台,singing stage,舞榭歌台，风流总被，雨打风吹去。,Human,舞榭歌台,dancing pavilion and singing stage,micro_space,implied,memory,FALSE,LLM,0.9,118.5736685,30.2586685,T,Southern Song
snd_4e12e062,song_永遇乐_辛_0061,永遇乐,辛弃疾,雨打风吹,rain beats and wind blows,雨打风吹,rain and wind,舞榭歌台，风流总被，雨打风吹去。,Nature,舞榭歌台,dancing pavilion and singing stage,micro_space,implied,real,FALSE,LLM,0.8,118.5736685,30.2586685,T,Southern Song
snd_63860ac5,song_永遇乐_辛_0061,永遇乐,辛弃疾,金戈铁马,metal spears and iron horses,金戈铁马,weapons and warhorses,想当年，金戈铁马，气吞万里如虎。,Environment,,,,implied,memory,FALSE,LLM,0.7,118.5736685,30.2586685,T,Southern Song
snd_675d17f6,song_绿意・疏影_张_0062,绿意・疏影,张炎,鸳鸯密语同倾盖,Mandarin ducks whisper intimately under the same canopy,鸳鸯,mandarin ducks,鸳鸯密语同倾盖,Animal,浅洲远渚,shallow islets and distant shores,micro_space,implied,real,FALSE,LLM,0.8,120.16,30.29,T,Southern Song
snd_66978b60,song_绿意・疏影_张_0062,绿意・疏影,张炎,恐怨歌、忽断花风,fear that the resentful song might suddenly break the flower wind,怨歌,resentful song,恐怨歌、忽断花风,Human,,,,implied,imagination,FALSE,LLM,0.7,120.16,30.29,T,Southern Song
snd_1b302166,song_绿意・疏影_张_0062,绿意・疏影,张炎,西风吹折,the west wind blows and breaks,西风,west wind,又一夜、西风吹折,Nature,,,,implied,real,FALSE,LLM,0.6,120.16,30.29,T,Southern Song
snd_5a7a8a46,song_绿头鸭・多丽_晁_0063,绿头鸭・多丽,晁端礼,漏声正永,the sound of the water clock is long,漏,water clock,最关情、漏声正永，暗断肠、花影偷移。,Environment,,,,direct,real,FALSE,LLM,0.9,114.313904,34.802941,T,Northern Song
snd_43a086fe,song_青门饮_时_0066,青门饮,时彦,胡马嘶风,Tartar horses neigh in the wind,胡马,Tartar horses,胡马嘶风，汉旗翻雪,Animal,,,,direct,real,FALSE,LLM,0.9,116.41,39.91,T,Northern Song
snd_6d6433ee,song_青门饮_时_0066,青门饮,时彦,耳边曾道,once whispered by the ear,人声,human voice,料有牵情处，忍思量、耳边曾道,Human,耳边,by the ear,micro_space,memory,memory,FALSE,LLM,0.8,116.41,39.91,T,Northern Song
snd_f41569e1,song_青门饮_时_0066,青门饮,时彦,认得迎门轻笑,recognize the light laughter greeting at the door,轻笑,light laughter,甚时跃马归来，认得迎门轻笑,Human,迎门,at the door,micro_space,implied,imagination,FALSE,LLM,0.85,116.41,39.91,T,Northern Song
snd_15210fec,song_满庭芳_秦_0068,满庭芳,秦观,画角声断谯门,the sound of the painted horn breaks off at the watchtower gate,画角,painted horn (military instrument),画角声断谯门,Instrument,谯门,watchtower gate,micro_space,direct,real,FALSE,LLM,0.95,117.4502885,32.41973,T,Northern Song
snd_a7866ad0,song_阮郎归_秦_0070,阮郎归,秦观,丽谯吹罢《小单于》,the beautiful watchtower finishes playing 'Little Chanyu',丽谯,beautiful watchtower (with music),丽谯吹罢《小单于》,Instrument,丽谯,beautiful watchtower,micro_space,implied,real,FALSE,LLM,0.95,113.0544,27.01424,T,Northern Song
snd_c8ef03f8,song_满庭芳_秦_0071,满庭芳,秦观,按小秦筝,play the small Qin zheng,小秦筝,small Qin zheng (a string instrument),低底按小秦筝,Instrument,朱门,red gate,micro_space,implied,real,FALSE,LLM,0.9,117.4502885,32.41973,T,Northern Song
snd_95e31fd6,song_醉中真・浣溪沙_贺_0074,醉中真・浣溪沙,贺铸,艳歌,beautiful song,歌,song,巧笑艳歌皆我意,Human,,,,implied,real,FALSE,LLM,0.9,114.31,31.79,T,Northern Song
snd_d92770c2,song_伴云来・天香_贺_0077,伴云来・天香,贺铸,黄昏钟鼓,evening bells and drums,钟鼓,bells and drums,逦迤黄昏钟鼓,Environment,,,implied,direct,real,FALSE,LLM,0.9,119.92,31.15,T,Northern Song
snd_40171cb5,song_伴云来・天香_贺_0077,伴云来・天香,贺铸,蛩催机杼,crickets urge the loom,蛩,crickets,蛩催机杼,Animal,,,implied,direct,real,FALSE,LLM,0.85,119.92,31.15,T,Northern Song
snd_9a191352,song_伴云来・天香_贺_0077,伴云来・天香,贺铸,几声砧杵,several sounds of washing mallets,砧杵,washing mallets,齐应和、几声砧杵,Environment,,,implied,direct,real,FALSE,LLM,0.9,119.92,31.15,T,Northern Song
snd_eff6b0d2,song_伴云来・天香_贺_0077,伴云来・天香,贺铸,无人晤语,no one to talk to,语,speech,幽恨无人晤语,Human,,,implied,direct,real,TRUE,LLM,0.8,119.92,31.15,T,Northern Song
snd_2e10f2a6,song_高阳台_吴_0080,高阳台,吴文英,啼鸟,singing birds,鸟,bird,最愁人，啼鸟晴明,Animal,,,,direct,real,FALSE,LLM,0.95,120.16,30.29,F,Southern Song
snd_0f97226c,song_三姝媚_吴_0081,三姝媚,吴文英,歌沈,singing sinks,歌,singing,舞歇歌沈,Human,,,,implied,memory,TRUE,LLM,0.9,120.161693,30.280059,T,Southern Song
snd_e558b3e3,song_八声甘州_吴_0082,八声甘州,吴文英,时靸双鸳响,at times the sound of double slippers shuffling,双鸳,double slippers,时靸双鸳响，廊叶秋声。,Human,廊,corridor,micro_space,implied,real,FALSE,LLM,0.9,120.589613,31.304566,T,Southern Song
snd_20c33e91,song_八声甘州_吴_0082,八声甘州,吴文英,廊叶秋声,autumn sound of leaves in the corridor,叶,leaves,时靸双鸳响，廊叶秋声。,Nature,廊,corridor,micro_space,implied,real,FALSE,LLM,0.85,120.589613,31.304566,T,Southern Song
snd_fb5dade7,song_八声甘州_吴_0082,八声甘州,吴文英,问苍波无语,"asking the blue waves, but they are silent",苍波,blue waves,问苍波无语，华发奈山青。,Nature,,,,implied,real,TRUE,LLM,0.8,120.589613,31.304566,T,Southern Song
snd_f975c580,song_八声甘州_吴_0082,八声甘州,吴文英,连呼酒,repeatedly call for wine,人,person,连呼酒，上琴台去，秋与云平。,Human,,,,implied,real,FALSE,LLM,0.9,120.589613,31.304566,T,Southern Song
snd_e5d78e54,song_夜合花_吴_0083,夜合花,吴文英,壶箭催忙,the water clock urges haste,壶箭,water clock,翦蜡花、壶箭催忙,Environment,,,,implied,memory,FALSE,LLM,0.7,120.63,31.31,F,Southern Song
snd_7454bc3a,song_夜合花_吴_0083,夜合花,吴文英,唤酒银罂,call for wine in silver jars,唤酒,calling for wine,重来万感，依前唤酒银罂,Human,,,,implied,real,FALSE,LLM,0.8,120.63,31.31,F,Southern Song
snd_13a58a9b,song_夜合花_吴_0083,夜合花,吴文英,溪雨急,stream rain is urgent,溪雨,stream rain,溪雨急，岸花狂,Nature,溪,stream,micro_space,implied,real,FALSE,LLM,0.6,120.63,31.31,F,Southern Song
snd_fe6a90d3,song_蹋莎行・踏莎行_吴_0084,蹋莎行・踏莎行,吴文英,雨声中,in the sound of rain,雨,rain,隔江人在雨声中,Nature,隔江,across the river,implied,direct,real,FALSE,LLM,0.95,120.59,31.3,T,Southern Song
snd_4e422242,song_夜游宫_吴_0085,夜游宫,吴文英,听啼乌,hear the crying crows,啼乌,crying crows,听啼乌，立河桥，话未了。,Animal,河桥,river bridge,micro_space,direct,real,FALSE,LLM,0.95,120.16,30.29,F,Southern Song
snd_cb0a1396,song_夜游宫_吴_0085,夜游宫,吴文英,雨外蛩声早,"outside the rain, the cricket's sound is early",蛩声,cricket's sound,雨外蛩声早。,Animal,雨外,outside the rain,micro_space,direct,real,FALSE,LLM,0.95,120.16,30.29,F,Southern Song
snd_3ea8f2b9,song_唐多令_吴_0087,唐多令,吴文英,飕飕,soughing,芭蕉,banana leaves,纵芭蕉、不雨也飕飕,Nature,,,,implied,real,FALSE,LLM,0.9,120.13,30.27,T,Southern Song
snd_911617d7,song_金缕歌・贺新郎_吴_0088,金缕歌・贺新郎,吴文英,重唱梅边吸度曲,sing again the song by the plum trees,人声,human voice,重唱梅边吸度曲，催发寒梢冻蕊。,Human,梅边,by the plum trees,micro_space,implied,real,FALSE,LLM,0.9,120.631275,31.301311,T,Southern Song
snd_c9381b50,song_大有_潘_0089,大有,潘希白,听风雨,hear wind and rain,风雨,wind and rain,帘栊昨夜听风雨,Nature,帘栊,behind the curtain,micro_space,direct,memory,FALSE,LLM,0.95,,,,Southern Song
snd_644b5b72,song_大有_潘_0089,大有,潘希白,砧杆动微寒,the washing block moves with slight cold,砧杆,washing block and mallet,砧杆动微寒,Environment,,,,implied,real,FALSE,LLM,0.8,,,,Southern Song
snd_15034b3d,song_兰陵王_刘_0090,兰陵王,刘辰翁,共夜雨,together with night rain,夜雨,night rain,顾孺子，共夜雨,Nature,,,,implied,real,FALSE,LLM,0.7,115.00027,27.119751,T,Southern Song
snd_bc70e985,song_宝鼎现_刘_0091,宝鼎现,刘辰翁,箫声断,flute sound breaks off,箫,flute,箫声断、约彩鸾归去,Instrument,,,,direct,real,FALSE,LLM,0.9,115.00027,27.119751,T,Southern Song
snd_032a099c,song_宝鼎现_刘_0091,宝鼎现,刘辰翁,喧阗且止,noise and clamor then cease,喧阗,noise and clamor,甚辇路、喧阗且止,Environment,辇路,imperial carriage road,micro_space,direct,real,FALSE,LLM,0.8,115.00027,27.119751,T,Southern Song
snd_ec83b55b,song_宝鼎现_刘_0091,宝鼎现,刘辰翁,听得念奴歌起,hear Niannu's song rise,念奴歌,Niannu's song,听得念奴歌起,Human,,,,direct,real,FALSE,LLM,0.95,115.00027,27.119751,T,Southern Song
snd_11e560be,song_宝鼎现_刘_0091,宝鼎现,刘辰翁,三千乐指,three thousand musical fingers,乐指,musical fingers (musicians),空见说、三千乐指,Instrument,,,,inferred,memory,FALSE,LLM,0.7,115.00027,27.119751,T,Southern Song
snd_4d6866a0,song_永遇乐_刘_0092,永遇乐,刘辰翁,社鼓,village drum,社鼓,village drum,空相对，残无寐，满村社鼓。,Environment,满村,the whole village,micro_space,implied,real,FALSE,LLM,0.9,115.00027,27.119751,T,Southern Song
snd_8e04abd1,song_摸鱼儿_刘_0093,摸鱼儿,刘辰翁,歌声滑,smooth singing voice,歌声,singing voice,深杯欲共歌声滑,Human,,,,implied,memory,FALSE,LLM,0.9,115.00027,27.119751,T,Southern Song
snd_8f08d42c,song_摸鱼儿_刘_0093,摸鱼儿,刘辰翁,顾曲,appreciating music,曲,music,清狂顾曲,Instrument,,,,implied,memory,FALSE,LLM,0.8,115.00027,27.119751,T,Southern Song
snd_90e958ad,song_玉京秋_周_0096,玉京秋,周密,晚蜩凄切,evening cicadas chirp mournfully,晚蜩,evening cicadas,高林弄残照，晚蜩凄切。,Animal,高林,tall forest,micro_space,direct,real,FALSE,LLM,0.95,120.16,30.29,T,Southern Song
snd_e1592cb2,song_玉京秋_周_0096,玉京秋,周密,碧砧度韵,green anvil produces rhythmic sound,碧砧,green anvil (for washing clothes),碧砧度韵，银床飘叶。,Human,碧砧,green anvil,micro_space,direct,real,FALSE,LLM,0.9,120.16,30.29,T,Southern Song
snd_3314d205,song_玉京秋_周_0096,玉京秋,周密,砌蛩能说,crickets by the steps can tell,砌蛩,crickets by the steps,一襟幽事，砌蛩能说。,Animal,砌,steps,micro_space,implied,real,FALSE,LLM,0.85,120.16,30.29,T,Southern Song
snd_f4a80973,song_玉京秋_周_0096,玉京秋,周密,怨歌长,plaintive song lingers,怨歌,plaintive song,怨歌长、琼壶暗缺。,Human,,,,implied,real,FALSE,LLM,0.8,120.16,30.29,T,Southern Song
snd_f761f557,song_玉京秋_周_0096,玉京秋,周密,楚箫咽,Chu flute sobs,楚箫,Chu flute,楚箫咽。谁倚西楼淡月。,Instrument,西楼,west tower,micro_space,direct,real,FALSE,LLM,0.95,120.16,30.29,T,Southern Song
snd_c0fe7241,song_曲游春_周_0097,曲游春,周密,沸十里、乱弦丛笛,"boiling for ten li, chaotic strings and clustered flutes",弦笛,strings and flutes,沸十里、乱弦丛笛,Instrument,十里,ten li (area),implied,direct,real,FALSE,LLM,0.9,120.13,30.26,T,Southern Song
snd_326f85b1,song_曲游春_周_0097,曲游春,周密,歌管酬寒食,singing and pipes repay the Cold Food Festival,歌管,singing and pipes,歌管酬寒食,Instrument,,,,direct,real,FALSE,LLM,0.85,120.13,30.26,T,Southern Song
snd_42e70176,song_高阳台_周_0098,高阳台,周密,叠鼓清笳,layered drums and clear reed pipes,"鼓, 笳","drums, reed pipes",纵英游，叠鼓清笳，骏马名姬。,Instrument,,,,implied,memory,FALSE,LLM,0.9,120.16,30.29,F,Southern Song
snd_d8ab3467,song_解佩环・疏影_彭_0100,解佩环・疏影,彭元逊,落木萧萧,falling trees rustling,落木,falling leaves/trees,尽孤城、落木萧萧，日夜江声流去。,Nature,孤城,lonely city,micro_space,direct,real,FALSE,LLM,0.9,114.99,27.12,T,Southern Song
snd_65c3a0ae,song_解佩环・疏影_彭_0100,解佩环・疏影,彭元逊,闻笛,hear flute,笛,flute,日晏山深闻笛，恐他年流落，与子同赋。,Instrument,山深,deep mountains,micro_space,direct,real,FALSE,LLM,0.95,114.99,27.12,T,Southern Song
snd_5b547e5d,song_六丑_彭_0101,六丑,彭元逊,城乌夜起,city crows rise at night,乌,crow,日下长秋，城乌夜起,Animal,城,city,micro_space,implied,real,FALSE,LLM,0.9,,,,Southern Song
snd_ed8aaf57,song_石州引・石州慢_贺_0105,石州引・石州慢,贺铸,清歌,clear song,歌,song,红泪清歌，顿成清别。,Human,画楼,painted tower,micro_space,implied,memory,FALSE,LLM,0.9,114.5,37.44,T,Northern Song
snd_ccb82ab5,song_石州引・石州慢_贺_0105,石州引・石州慢,贺铸,音尘多绝,sounds and dust are mostly cut off,音尘,sounds and dust (news),已是经年，杳杳音尘多绝。,Human,,,,implied,real,TRUE,LLM,0.7,114.5,37.44,T,Northern Song
snd_fa3187c5,song_望湘人_贺_0106,望湘人,贺铸,莺声到枕,oriole's sound reaches the pillow,莺,oriole,厌莺声到枕,Animal,枕,pillow,micro_space,direct,real,FALSE,LLM,0.95,112.944,28.228,T,Northern Song
snd_7bab1403,song_望湘人_贺_0106,望湘人,贺铸,鸾弦易断,phoenix strings easily break,鸾弦,phoenix strings (musical instrument),须信鸾弦易断,Instrument,,,,implied,imagination,FALSE,LLM,0.7,112.944,28.228,T,Northern Song
snd_6cc350ae,song_望湘人_贺_0106,望湘人,贺铸,云和再鼓,cloud-harmony zither played again,云和,cloud-harmony zither (instrument),奈云和再鼓,Instrument,,,,implied,memory,FALSE,LLM,0.85,112.944,28.228,T,Northern Song
snd_96e7af94,song_望湘人_贺_0106,望湘人,贺铸,曲终人远,"song ends, person far away",曲,song/music,曲终人远,Instrument,,,,implied,memory,FALSE,LLM,0.8,112.944,28.228,T,Northern Song
snd_a000ab6e,song_蝶恋花_贺_0107,蝶恋花,贺铸,微吟,softly chant,人,person,竟日微吟长短句,Human,,,,implied,real,FALSE,LLM,0.9,116.409154,33.189245,T,Northern Song
snd_7cf781d1,song_蝶恋花_贺_0107,蝶恋花,贺铸,胡琴语,huqin music,胡琴,huqin (string instrument),心寄胡琴语,Instrument,,,,implied,real,FALSE,LLM,0.95,116.409154,33.189245,T,Northern Song
snd_65f07006,song_蝶恋花_贺_0107,蝶恋花,贺铸,雨声,sound of rain,雨,rain,数点雨声风约住,Nature,,,,direct,real,FALSE,LLM,0.95,116.409154,33.189245,T,Northern Song
snd_5b43cea2,song_夏云峰_仲_0108,夏云峰,仲殊,莺声犹嫩,the oriole's song is still tender,莺,oriole,朱门掩、莺声犹嫩,Animal,朱门,red gate,micro_space,direct,real,FALSE,LLM,0.95,120.59,31.3,F,Northern Song
snd_b50a2503,song_夏云峰_仲_0108,夏云峰,仲殊,时传音信,sometimes send news,音信,news/message,争知道、梦里蓬莱，待忘了馀香，时传音信,Human,,,,implied,imagination,FALSE,LLM,0.6,120.59,31.3,F,Northern Song
snd_d824f71d,song_贺新郎_潘_0110,贺新郎,潘汾,画堂人静,"painted hall, people quiet",人,people,画堂人静,Human,画堂,painted hall,micro_space,implied,real,TRUE,LLM,0.9,,,,Northern and Southern Song Transition
snd_ca09ddf6,song_贺新郎_潘_0110,贺新郎,潘汾,嘶骑不来,neighing horse does not come,骑,horse,嘶骑不来银烛暗,Animal,,,,implied,real,TRUE,LLM,0.9,,,,Northern and Southern Song Transition
snd_b36538f3,song_忆王孙_李_0111,忆王孙,李重元,杜宇声声,cuckoo's repeated calls,杜宇,cuckoo,杜宇声声不忍闻,Animal,,,,direct,real,FALSE,LLM,1,,,,Northern Song
snd_53199e5d,song_忆王孙_李_0111,忆王孙,李重元,雨打梨花,rain beating on pear blossoms,雨,rain,雨打梨花深闭门,Nature,深闭门,deeply closed door,micro_space,implied,real,FALSE,LLM,0.9,,,,Northern Song
snd_efe1c972,song_贺新郎_李_0112,贺新郎,李玉,嘶骑不来,the neighing horse does not come,骑,horse,嘶骑不来银烛暗,Animal,,,,implied,real,TRUE,LLM,0.9,,,,Northern Song
snd_e67f4e44,song_临江仙_陈_0113,临江仙,陈与义,高咏,loudly reciting,人,person,高咏楚词酬午日,Human,,,,direct,real,FALSE,LLM,0.9,117.1749945,29.7293035,T,Northern and Southern Song Transition
snd_82279128,song_临江仙_陈_0113,临江仙,陈与义,歌罢,after singing,人,person,歌罢满帘风,Human,,,,implied,real,FALSE,LLM,0.8,117.1749945,29.7293035,T,Northern and Southern Song Transition
snd_d4274d65,song_临江仙_陈_0114,临江仙,陈与义,去无声,flows without sound,长沟流月,moonlit water in the long ditch,长沟流月去无声,Nature,长沟,long ditch,micro_space,implied,memory,TRUE,LLM,0.9,117.1749945,29.7293035,T,Northern and Southern Song Transition
snd_2acede5e,song_临江仙_陈_0114,临江仙,陈与义,吹笛,playing the flute,笛,flute,杏花疏影里，吹笛到天明,Instrument,杏花疏影里,among the sparse shadows of apricot blossoms,micro_space,implied,memory,FALSE,LLM,1,117.1749945,29.7293035,T,Northern and Southern Song Transition
snd_33432143,song_临江仙_陈_0114,临江仙,陈与义,渔唱,fisherman's song,渔,fisherman,古今多少事，渔唱起三更,Human,,,,implied,real,FALSE,LLM,1,117.1749945,29.7293035,T,Northern and Southern Song Transition
snd_a090a2cd,song_兰陵王_张_0115,兰陵王,张元干,音断弦索,sound of strings broken,弦索,string instruments,甚粉淡衣襟，音断弦索,Instrument,,,,implied,memory,TRUE,LLM,0.95,,,,Northern and Southern Song Transition
snd_9815bf7a,song_薄幸_吕_0117,薄幸,吕渭老,鸦啼莺弄,crows caw and orioles sing,鸦啼莺弄,crows and orioles,乍听得、鸦啼莺弄，惹起新愁无限。,Animal,青楼,green mansion,micro_space,direct,real,FALSE,LLM,0.95,120.75,30.77,F,Northern and Southern Song Transition
snd_284d2002,song_薄幸_吕_0117,薄幸,吕渭老,无言,without words,无言,silence,尽无言、闲品秦筝，泪满参差雁。,Human,,,,implied,real,TRUE,LLM,0.8,120.75,30.77,F,Northern and Southern Song Transition
snd_02d125a4,song_薄幸_吕_0117,薄幸,吕渭老,闲品秦筝,idly play the Qin zither,秦筝,Qin zither,尽无言、闲品秦筝，泪满参差雁。,Instrument,,,,implied,real,FALSE,LLM,0.9,120.75,30.77,F,Northern and Southern Song Transition
snd_d92c943c,song_满江红_岳_0118,满江红,岳飞,潇潇雨歇,the pattering rain ceases,雨,rain,怒发冲冠，凭阑处、潇潇雨歇。,Nature,凭阑处,leaning on the railing,micro_space,direct,real,FALSE,LLM,0.9,115.159912,30.154878,T,Northern and Southern Song Transition
snd_82697bd6,song_满江红_岳_0118,满江红,岳飞,仰天长啸,looking up to the sky and roaring,啸,roar,抬望眼、仰天长啸，壮怀激烈。,Human,,,,direct,real,FALSE,LLM,0.95,115.159912,30.154878,T,Northern and Southern Song Transition
snd_adce50e2,song_水龙吟_陈_0119,水龙吟,陈亮,子规声断,the cuckoo's call breaks off,子规,cuckoo,正销魂，又是疏烟淡月，子规声断。,Animal,,,,direct,real,FALSE,LLM,0.95,120.03,28.9,T,Southern Song
snd_428240ed,song_宴山亭・燕山亭_张_0120,宴山亭・燕山亭,张,声摇,sound shakes,蕙畹,orchid garden,蕙畹声摇,Nature,蕙畹,orchid garden,micro_space,implied,real,FALSE,LLM,0.6,116.4074,39.9042,T,Southern Song
snd_6933e420,song_鹧鸪天_姜_0123,鹧鸪天,姜夔,山鸟啼,mountain birds cry,山鸟,mountain birds,暗里忽惊山鸟啼,Animal,山,mountain,micro_space,direct,dream,FALSE,LLM,0.95,120.1281295,30.589537,T,Southern Song
snd_6fefbecc,song_霓裳中序第一_姜_0126,霓裳中序第一,姜夔,乱蛩吟壁,chaotic crickets chirping on the wall,蛩,cricket,乱蛩吟壁,Animal,壁,wall,micro_space,direct,real,FALSE,LLM,0.95,112.726471,27.257664,T,Southern Song
snd_a6419dc7,song_齐天乐_姜_0128,齐天乐,姜夔,吟愁赋,chanting the sorrowful rhapsody,庾郎,Yu Xin,庾郎先自吟愁赋,Human,,,,direct,real,FALSE,LLM,0.9,120.161693,30.280059,T,Southern Song
snd_e4ee428d,song_齐天乐_姜_0128,齐天乐,姜夔,私语,whispering,蟋蟀,cricket,凄凄更闻私语,Animal,,,,direct,real,FALSE,LLM,0.85,120.161693,30.280059,T,Southern Song
snd_b803280b,song_齐天乐_姜_0128,齐天乐,姜夔,哀音似诉,sorrowful sound like complaining,蟋蟀,cricket,哀音似诉,Animal,,,,direct,real,FALSE,LLM,0.8,120.161693,30.280059,T,Southern Song
snd_3e5bce0c,song_齐天乐_姜_0128,齐天乐,姜夔,吹暗雨,blowing dark rain,雨,rain,西窗又吹暗雨,Nature,西窗,west window,micro_space,direct,real,FALSE,LLM,0.85,120.161693,30.280059,T,Southern Song
snd_961e8cc0,song_齐天乐_姜_0128,齐天乐,姜夔,砧杵,washing block and club,砧杵,washing block and club,相和砧杵,Environment,,,,implied,real,FALSE,LLM,0.75,120.161693,30.280059,T,Southern Song
snd_22093fbe,song_齐天乐_姜_0128,齐天乐,姜夔,呼灯,calling for a lantern,世间儿女,children in the world,笑篱落呼灯,Human,篱落,hedge,micro_space,direct,real,FALSE,LLM,0.8,120.161693,30.280059,T,Southern Song
snd_a688e209,song_齐天乐_姜_0128,齐天乐,姜夔,写入琴丝,written into the strings of the qin,琴丝,qin strings,写入琴丝,Instrument,,,,implied,real,FALSE,LLM,0.7,120.161693,30.280059,T,Southern Song
snd_444cc2f0,song_齐天乐_姜_0128,齐天乐,姜夔,一声声更苦,each sound more bitter,琴丝,qin strings,一声声更苦,Instrument,,,,direct,real,FALSE,LLM,0.9,120.161693,30.280059,T,Southern Song
snd_9d410f7a,song_一萼红_姜_0129,一萼红,姜夔,笑语,laughter and talk,人,people,渐笑语、惊起卧沙禽,Human,径竹,path among bamboos,micro_space,direct,real,FALSE,LLM,0.9,112.945333,28.233971,T,Southern Song
snd_ccc85439,song_一萼红_姜_0129,一萼红,姜夔,惊起卧沙禽,startled the waterfowl resting on the sand,沙禽,waterfowl on the sand,渐笑语、惊起卧沙禽,Animal,沙,sandbank,micro_space,implied,real,FALSE,LLM,0.8,112.945333,28.233971,T,Southern Song
snd_6f8d9c78,song_一萼红_姜_0129,一萼红,姜夔,呼唤登临,calling to ascend,人,people,野老林泉，故王台榭，呼唤登临,Human,林泉,forest and spring,micro_space,implied,real,FALSE,LLM,0.7,112.945333,28.233971,T,Southern Song
snd_4ce35b7c,song_一萼红_姜_0129,一萼红,姜夔,空叹,vainly sigh,人,person,朱户黏鸡，金盘簇燕，空叹时序侵寻,Human,,,,direct,real,FALSE,LLM,0.6,112.945333,28.233971,T,Southern Song
snd_5e2bb6ca,song_琵琶仙・自度曲_姜_0131,琵琶仙・自度曲,姜夔,几声啼,several sounds of crying,啼,crying (bird),春渐远、汀洲自绿，更添了、几声啼。,Animal,汀洲,sandbank,micro_space,direct,real,FALSE,LLM,0.9,120.094566,30.899015,T,Southern Song
snd_48c26e5f,song_八归_姜_0132,八归,姜夔,蛩切,cricket chirps sharply,蛩,cricket,藓阶蛩切,Animal,藓阶,mossy steps,micro_space,direct,real,FALSE,LLM,0.95,112.945333,28.233971,T,Southern Song
snd_f1e64819,song_八归_姜_0132,八归,姜夔,琵琶谁拨,who plays the pipa,琵琶,pipa (lute),问水面、琵琶谁拨,Instrument,水面,water surface,micro_space,implied,imagination,FALSE,LLM,0.9,112.945333,28.233971,T,Southern Song
snd_70e5948e,song_八归_姜_0132,八归,姜夔,啼,cry of birds,啼,birds crying,总付与啼,Animal,,,,implied,real,FALSE,LLM,0.85,112.945333,28.233971,T,Southern Song
snd_567e645a,song_扬州慢_姜_0133,扬州慢,姜夔,清角吹寒,clear horn blowing cold,角,horn,渐黄昏，清角吹寒，都在空城。,Instrument,空城,empty city,micro_space,direct,real,FALSE,LLM,0.95,119.4129,32.3938,T,Southern Song
snd_e7a56bbd,song_暗香_姜_0136,暗香,姜夔,吹笛,playing the flute,笛,flute,梅边吹笛,Instrument,梅边,beside the plum trees,micro_space,implied,memory,FALSE,LLM,0.95,120.589613,31.304566,T,Southern Song
snd_4146dd1c,song_暗香_姜_0136,暗香,姜夔,泣,weeping,翠尊,green wine cup,翠尊易泣,Human,,,,implied,imagination,FALSE,LLM,0.6,120.589613,31.304566,T,Southern Song
snd_4132eceb,song_疏影_姜_0137,疏影,姜夔,玉龙哀曲,jade dragon's mournful tune,玉龙,jade dragon (flute),又却怨、玉龙哀曲,Instrument,,,,implied,imagination,FALSE,LLM,0.9,120.589613,31.304566,T,Southern Song
snd_3431c396,song_翠楼吟_姜_0138,翠楼吟,姜夔,听毡幕、元戎歌吹,hear the singing and playing of the commander in the felt tent,元戎歌吹,commander's singing and playing,听毡幕、元戎歌吹,Human,毡幕,felt tent,micro_space,direct,real,FALSE,LLM,0.9,120.161693,30.280059,T,Southern Song
snd_54407784,song_翠楼吟_姜_0138,翠楼吟,姜夔,新翻胡部曲,newly arranged Hu music,胡部曲,Hu music,新翻胡部曲,Instrument,,,,implied,real,FALSE,LLM,0.7,120.161693,30.280059,T,Southern Song
snd_4a327990,song_木兰花・玉楼春_钱_0139,木兰花・玉楼春,钱惟演,莺语乱,orioles' songs in disorder,莺,orioles,城上风光莺语乱,Animal,城上,on the city wall,micro_space,direct,real,FALSE,LLM,0.95,113.38,31.69,T,Northern Song
snd_d9817cb2,song_木兰花・玉楼春_钱_0139,木兰花・玉楼春,钱惟演,春拍岸,spring waves pat the shore,春波,spring waves,城下烟波春拍岸,Nature,城下,below the city wall,micro_space,implied,real,FALSE,LLM,0.85,113.38,31.69,T,Northern Song
snd_6111f542,song_御街行_范_0141,御街行,范仲淹,寒声碎,cold sounds shatter,堕叶,falling leaves,纷纷堕叶飘香砌。夜寂静、寒声碎。,Nature,香砌,fragrant steps,micro_space,direct,real,FALSE,LLM,0.9,,,,Northern Song
snd_dcab6caf,song_曲玉管_柳_0142,曲玉管,柳永,永日无言,all day long without words,人,person,一场消黯，永日无言，却下层楼,Human,层楼,tower,micro_space,implied,real,TRUE,LLM,0.9,107.4,34.52,T,Northern Song
